spine||0.0|0.06826216727495193|0.9370575547218323|0.0|0.02127009630203247|1.1193373203277588
spine.001|spine|0.0|0.02127009630203247|1.1193373203277588|0.0|0.0004946533590555191|1.5988433361053467
spine.002|spine.001|0.0|0.0004946533590555191|1.5988433361053467|3.7978262731319374e-16|0.007296137511730194|1.8125337362289429
spine.003|spine.002|3.7978262731319374e-16|0.007296137511730194|1.8125337362289429|3.7978265378297335e-16|0.014097622595727444|2.0505857467651367
spine.004|spine.003|3.7978265378297335e-16|0.014097622595727444|2.0505857467651367|3.7978257437363454e-16|-0.016076233237981796|2.2537992000579834
spine.005|spine.004|3.7978257437363454e-16|-0.016076233237981796|2.2537992000579834|3.7978262731319374e-16|-0.03054484724998474|2.443981885910034
spine.006|spine.005|3.7978262731319374e-16|-0.03054484724998474|2.443981885910034|3.7978252143407534e-16|-0.030544839799404144|2.9729762077331543
shoulder.L|spine.003|0.022630395367741585|-0.0845857486128807|1.9849203824996948|0.20948569476604462|0.02535097301006317|1.9847967624664307
upper_arm.L|shoulder.L|0.24151450395584106|-0.008438728749752045|1.9595693349838257|0.6303987503051758|-0.007903057150542736|1.5990723371505737
forearm.L|upper_arm.L|0.6303987503051758|-0.007903057150542736|1.5990723371505737|0.9075179100036621|-0.008369900286197662|0.922360897064209
hand.L|forearm.L|0.9075179100036621|-0.008369900286197662|0.922360897064209|0.9165049195289612|-0.007413763552904129|0.7363365888595581
shoulder.R|spine.003|-0.022630395367741585|-0.0845857486128807|1.9849203824996948|-0.20948569476604462|0.02535097301006317|1.9847967624664307
upper_arm.R|shoulder.R|-0.24151450395584106|-0.008438728749752045|1.9595693349838257|-0.6260138750076294|-0.007903074845671654|1.6253814697265625
forearm.R|upper_arm.R|-0.6260138750076294|-0.007903074845671654|1.6253814697265625|-0.9075179100036621|-0.00836990587413311|0.922360897064209
hand.R|forearm.R|-0.9075179100036621|-0.00836990587413311|0.922360897064209|-0.9121201038360596|-0.007413764949887991|0.7319516539573669
thigh.L|spine|0.12119008600711823|0.015334250405430794|1.013852596282959|0.22398343682289124|-0.0037967972457408905|0.5321567058563232
shin.L|thigh.L|0.22398343682289124|-0.0037967972457408905|0.5321567058563232|0.23866817355155945|-0.0019936650060117245|0.006995439529418945
foot.L|shin.L|0.23866817355155945|-0.0019936650060117245|0.006995439529418945|0.23866817355155945|-0.11550156027078629|0.0012679491192102432
toe.L|foot.L|0.23866817355155945|-0.11550156027078629|0.0012679491192102432|0.23866817355155945|-0.19860336184501648|0.0012679503997787833
thigh.R|spine|-0.12119008600711823|0.015334254130721092|1.013852596282959|-0.22251494228839874|-0.003796778619289398|0.5321565866470337
shin.R|thigh.R|-0.22251494228839874|-0.003796778619289398|0.5321565866470337|-0.24160513281822205|-0.001993651734665036|0.006995260715484619
foot.R|shin.R|-0.24160513281822205|-0.001993651734665036|0.006995260715484619|-0.24160513281822205|-0.11550155282020569|0.0012677698396146297
toe.R|foot.R|-0.24160513281822205|-0.11550155282020569|0.0012677698396146297|-0.24160513281822205|-0.1986033320426941|0.0012677704216912389
