spine||0.0|0.05046182498335838|0.8021661639213562|8.083927335686576e-16|0.01720000058412552|0.9109665751457214
spine.001|spine|8.083927335686576e-16|0.01720000058412552|0.9109665751457214|1.1479456369311268e-15|0.00039999932050704956|1.2928998470306396
spine.002|spine.001|1.1479456369311268e-15|0.00039999932050704956|1.2928998470306396|1.1479456369311268e-15|0.005900001153349876|1.4656999111175537
spine.003|spine.002|1.1479456369311268e-15|0.005900001153349876|1.4656999111175537|1.4722199188097005e-15|0.011400001123547554|1.6581999063491821
spine.004|spine.003|1.4722199188097005e-15|0.011400001123547554|1.6581999063491821|8.821264222315525e-16|-0.012999998405575752|1.7780498266220093
spine.005|spine.004|8.821264222315525e-16|-0.012999998405575752|1.7780498266220093|7.17138274270926e-16|-0.024700000882148743|1.9709150791168213
spine.006|spine.005|7.17138274270926e-16|-0.024700000882148743|1.9709150791168213|1.0360746074554623e-15|-0.024699999019503593|2.3369717597961426
shoulder.L|spine.003|0.018300000578165054|-0.06839999556541443|1.6050999164581299|0.1982457935810089|-0.002598024904727936|1.537044644355774
upper_arm.L|shoulder.L|0.19939377903938293|9.037148993229493e-05|1.5575451850891113|0.4864081144332886|7.062588701955974e-05|1.2768123149871826
forearm.L|upper_arm.L|0.4864081144332886|7.062588701955974e-05|1.2768123149871826|0.713998556137085|0.00043428788194432855|0.739810049533844
hand.L|forearm.L|0.713998556137085|0.00043428788194432855|0.739810049533844|0.72527676820755|0.004692438989877701|0.6999282836914062
thumb.01.L|hand.L|0.6882696747779846|0.0021372921764850616|0.7187756896018982|0.6450827121734619|0.004984145052731037|0.6745441555976868
thumb.02.L|thumb.01.L|0.6450827121734619|0.004984145052731037|0.6745441555976868|0.6440784335136414|0.003762739710509777|0.6394727826118469
palm.02.L|hand.L|0.7044335603713989|-0.0048508779145777225|0.6927931308746338|0.6880155205726624|0.005236892495304346|0.6290457844734192
f_middle.01.L|palm.02.L|0.6880155205726624|0.0050404914654791355|0.6283588409423828|0.6903087496757507|0.0032412356231361628|0.5711820125579834
palm.03.L|hand.L|0.7343280911445618|-0.004204044118523598|0.6932296752929688|0.74405437707901|0.00035807210952043533|0.6289876103401184
f_ring.01.L|palm.03.L|0.7440543174743652|0.00015191780403256416|0.6296716332435608|0.7443224787712097|0.0048589808866381645|0.5736536383628845
palm.04.L|hand.L|0.7536366581916809|-0.0021404679864645004|0.7055175304412842|0.7789239287376404|0.004031778313219547|0.664738655090332
f_pinky.01.L|palm.04.L|0.7782383561134338|0.0047289407812058926|0.6647435426712036|0.7846158742904663|0.004615543410181999|0.5905673503875732
shoulder.R|spine.003|-0.018300000578165054|-0.06839999556541443|1.6050999164581299|-0.1982457935810089|-0.002598024904727936|1.537044644355774
upper_arm.R|shoulder.R|-0.19939377903938293|9.041993325809017e-05|1.5575451850891113|-0.4864080846309662|-0.004001460038125515|1.2768421173095703
forearm.R|upper_arm.R|-0.4864080846309662|-0.004001460038125515|1.2768421173095703|-0.7139984369277954|-0.011427250690758228|0.7398910522460938
hand.R|forearm.R|-0.7139984369277954|-0.011427250690758228|0.7398910522460938|-0.7252766489982605|-0.007748047821223736|0.699951708316803
thumb.01.R|hand.R|-0.6882695555686951|-0.010029536671936512|0.7188342213630676|-0.6450825929641724|-0.007824580185115337|0.6745660901069641
thumb.02.R|thumb.01.R|-0.6450825929641724|-0.007824580185115337|0.6745660901069641|-0.6440783143043518|-0.009554581716656685|0.6395161151885986
palm.02.R|hand.R|-0.7044333815574646|-0.01739385724067688|0.6929557919502258|-0.6880152821540833|-0.008231827057898045|0.6290688514709473
f_middle.01.R|palm.02.R|-0.6880152821540833|-0.008438169956207275|0.6283848285675049|-0.6903085112571716|-0.011066604405641556|0.5712401270866394
palm.03.R|hand.R|-0.7343279719352722|-0.01674075797200203|0.6933829188346863|-0.7440542578697205|-0.013110977597534657|0.6290814280509949
f_ring.01.R|palm.03.R|-0.7440541982650757|-0.013307187706232071|0.6297683715820312|-0.7443223595619202|-0.009413182735443115|0.5736879706382751
palm.04.R|hand.R|-0.7536365389823914|-0.014499162323772907|0.7056394815444946|-0.7789238095283508|-0.00891907885670662|0.6647753715515137
f_pinky.01.R|palm.04.R|-0.7782382369041443|-0.008221917785704136|0.6647701859474182|-0.784615695476532|-0.009411254897713661|0.5906034111976624
pelvis.L|spine|1.7763576864331977e-15|0.050461817532777786|0.8021661639213562|0.12755151093006134|-0.006833348423242569|0.779902994632721
pelvis.R|spine|1.1102238716581038e-15|0.050461817532777786|0.8021661043167114|-0.12755149602890015|-0.0068333446979522705|0.7799029350280762
thigh.L|spine|0.12403217703104019|0.012399991974234581|0.7321359515190125|0.18719720840454102|-0.0017623240128159523|0.31373655796051025
shin.L|thigh.L|0.18719720840454102|-0.0017623240128159523|0.31373655796051025|0.18714086711406708|-0.006177046801894903|0.005700170993804932
foot.L|shin.L|0.18714086711406708|-0.006177046801894903|0.005700170993804932|0.1913909912109375|-0.10505347698926926|-0.00014460831880569458
toe.L|foot.L|0.1913909912109375|-0.10505347698926926|-0.00014460831880569458|0.19752730429172516|-0.15374501049518585|0.003729976946488023
thigh.R|spine|-0.124032162129879|0.01239999569952488|0.7321359515190125|-0.18719720840454102|-0.0017623323947191238|0.31373658776283264
shin.R|thigh.R|-0.18719720840454102|-0.0017623323947191238|0.31373658776283264|-0.18714086711406708|-0.006177057046443224|0.005700260400772095
foot.R|shin.R|-0.18714086711406708|-0.006177057046443224|0.005700260400772095|-0.1913909912109375|-0.10505349189043045|-0.00014451844617724419
toe.R|foot.R|-0.1913909912109375|-0.10505349189043045|-0.00014451844617724419|-0.19752730429172516|-0.15374502539634705|0.003730066353455186
